city,lat,lng,country
Belwara,25.7443,86.4755,India
Chhapra,26.4005,85.3721,India
Ayodhyapattanam,11.6755,78.2409,India
Parihara,25.5378,86.2728,India
Pariharpur,26.4026,86.1256,India
Neykkarappatti,11.6225,78.1058,India
Sisai,26.1899,84.5643,India
Rahui,25.2728,85.5555,India
Patalia,25.66,86.0066,India
Mahespur,24.8616,88.0447,India
Desri,25.6691,85.4082,India
Maqsuda,26.241,86.0585,India
Charabidya,22.3271,88.7879,India
Sarmastpur,25.949,85.5751,India
Marungur,8.1721,77.5037,India
Khanpur,25.8572,85.933,India
Ghordaur,25.7089,86.612,India
Nohsa,25.5653,85.0558,India
Chandi,22.3503,88.2828,India
Goh,24.9845,84.6498,India
Jalpura,25.4862,84.737,India
Kottaram,8.1188,77.5243,India
Saktipur,23.864,88.1987,India
Marauatpur,25.6165,85.4685,India
Chandpura,25.4966,86.2104,India
Sukurhutu,23.4433,85.2917,India
Panapur Langa,25.723,85.2878,India
Sarpavaram,17.0102,82.225,India
Jasauli,26.4996,84.8171,India
Sakhmohan,25.6325,85.9859,India
Gaurihar Khaliqnagar,25.9356,85.4671,India
Katarmala,25.5036,86.2447,India
Leama,26.214,85.998,India
Sisauna,26.132,87.6231,India
Harpur Bochaha,25.5919,85.7517,India
Bhabanipur,24.7153,87.9227,India
Bandlaguda,17.3543,78.3853,India
Parsa,25.7721,86.1754,India
Begampur,22.3705,88.494,India
Kotia,26.275,86.0532,India
Bandwar,25.5093,86.1595,India
Garh Sisai,25.6253,85.7887,India
Ahirauliya,26.5091,84.7999,India
Deodha,25.7815,86.1346,India
Muttanampalaiyam,11.0845,77.3969,India
Mamidipalli,17.2516,78.4521,India
Sahtah,25.8567,85.2407,India
Dhanupra,25.6992,86.4716,India
Amtala,22.22,88.17,India
Ninga,25.4616,86.0757,India
Bariarpur Kandh,25.9391,85.4674,India
Husepur,26.4609,84.1699,India
Bharokhara,25.8655,85.6834,India
Bilauri,25.7703,87.5163,India
Aphaur,25.8828,84.7595,India
Kavaratti,10.5626,72.6369,India
Dasraha Bhograjpur,25.5691,85.6441,India
Vellanur,13.15,80.1,India
Mathila,25.4715,84.1438,India
Jamsaut,25.61,85.0148,India
Pakkam,13.1436,80.028,India
Bhainsahi,26.4404,84.5443,India
Belwa,26.1056,87.4916,India
Hanzviur,34.14,74.58,India
Velivennu,16.8443,81.6895,India
Khangaon,25.5146,84.7528,India
Rampur Kudarkatti,26.0672,87.4795,India
Bharra,25.4398,86.1624,India
Bhalpatti,26.1853,86.0509,India
Olhanpur,25.8855,84.8186,India
Mayiladi,8.155,77.5056,India
Karmauli,26.4502,86.1033,India
Begampur,22.74,88.24,India
Bagnan,22.47,87.97,India
Bawali,22.415,88.1889,India
Kalinagar,22.4383,88.115,India
Natshal,22.1957,88.0272,India
Bhansia,26.0992,87.5316,India
Belauncha,26.2124,86.3554,India
Chaital,22.5106,88.7996,India
Nao Kothi,25.5196,86.1954,India
Chauki,25.4573,86.4018,India
Papraur,25.4413,86.0378,India
Sultanpur,25.6214,85.4637,India
Konand,25.1729,85.6842,India
Bithan,25.6954,86.2789,India
Mesra,23.4339,85.4152,India
Shahpur Baghauni,25.8831,85.6859,India
Rahiar Kunchi,25.8627,86.0924,India
Paura Madan Singh,25.7917,85.2333,India
Nilavarappatti,11.6081,78.1499,India
Seonar,25.4142,85.8834,India
Panamarattuppatti,11.562,78.1649,India
Samayanallur,9.9792,78.0359,India
Mansinghpur Bijrauli,25.7552,85.5099,India
Dhamua,22.2875,88.3962,India
Koila Dewa,26.4079,84.1962,India
Dudhpura,25.7964,86.1189,India
Bardiha Turki,25.8059,85.5441,India
Arniya,25.715,85.5448,India
Pachahi,26.1932,86.3597,India
Kaith,25.4776,86.2001,India
Kumharsan,25.6421,86.1971,India
Lathasepura,25.8131,85.718,India
Bazid Chak Kasturi,25.6559,85.4412,India
Somnaha,25.9518,85.7042,India
Mudichchur,12.911,80.0693,India
Sahuli,26.1118,84.3485,India
Adalpur,26.191,86.0239,India
Amwa Majhar,26.7362,84.5818,India
Mannarai,11.1172,77.3726,India
Phulmalik,25.4132,86.4255,India
Rangvasa,22.6435,75.7886,India
Kargahia Purab,26.7887,84.5298,India
Kampel,22.6167,76.05,India
Chettipalaiyam,10.9125,77.037,India
Pongalur,10.9654,77.372,India
Narsingi,17.3876,78.357,India
Bhawanipur,26.2385,86.0995,India
Bishunpur,25.8029,85.9886,India
Ramnagar Bankat,26.7595,84.6122,India
Perur,10.9752,76.9129,India
Ghanipur Bejha,25.9281,85.5548,India
Qutubpur,25.6279,85.3684,India
Alagappapuram,8.1468,77.5413,India
Mokarrampur,26.2176,86.0433,India
Rampur Rajwa,25.7057,86.1781,India
Dumri,25.735,84.8762,India
Multi,22.2847,88.4053,India
Chilmil,25.4563,86.1364,India
Sitalpur,25.7764,85.0283,India
Mahamda,25.8108,84.7874,India
Mauji,25.6585,86.2313,India
Chandpur,22.4368,88.1711,India
Nayanagar,25.7465,86.1027,India
Phaphot,25.6817,86.0069,India
Solindabad,25.8463,86.5907,India
Morsand,25.9335,85.698,India
Sahapur,22.52,88.17,India
Ghoswari,25.4687,85.4964,India
Pipra Dewas,25.4636,86.0236,India
Sihma,25.6992,86.2446,India
Dumri,25.475,85.0913,India
Sohana,30.6833,76.7,India
Sanrha,25.7979,84.7504,India
Masar,25.5577,84.5767,India
Simarwara Durgapur,25.852,85.4944,India
Koini,26.4226,84.5147,India
Kaithinia,26.2317,86.2817,India
Lalganj,25.7297,87.4799,India
Meghaul,25.64,86.02,India
Ettimadai,10.8911,76.9087,India
Muthabana,24.9203,88.0329,India
Mahisanrh,25.7358,85.5818,India
Kondaparti,17.9219,79.5373,India
Mamobihat,26.1466,86.1747,India
Ramkali,22.3351,88.3562,India
Aurahi,26.0355,86.7467,India
Malinagar,25.9967,85.6863,India
Amgachia,22.4156,88.3051,India
Bararam,26.1572,84.3627,India
Dhangaraha,26.0204,84.7023,India
Naruar,26.2388,86.2396,India
Kanchanpur,25.6636,85.2703,India
Chicalim,15.3994,73.8408,India
Gangapur Athar,25.8214,85.7123,India
Sikandarpur,25.3256,86.5051,India
Bamaiya Harlal,25.6664,85.8802,India
Jagatpur,26.3738,86.0509,India
Ikkarai Boluvampatti,10.9669,76.7996,India
Malaudh,30.6333,75.9356,India
Gamharia,26.0561,86.7243,India
Khanpur Khairanti,26.1456,84.3334,India
Semri,25.6246,85.7672,India
Kaithwar,26.1678,86.2575,India
Hathaura,26.1744,84.3294,India
Malaimachchampatti,10.9058,77.005,India
Jahangirpur Salkhani,25.8335,85.4795,India
Telkathu,26.1124,84.3733,India
Harua,24.5249,87.9931,India
Odayarpatti,11.6663,78.2144,India
Khundawandpur,25.6689,86.0363,India
Ukhai Purbari Patti,26.2471,84.4066,India
Bhachhi,26.3404,86.0585,India
Thakurainia,26.2098,86.0191,India
Mamnur,17.9092,79.5926,India
Mirzanagar,25.7726,85.3804,India
Nawanagar,25.3861,84.2069,India
Chalkari,23.7582,85.9557,India
Karsaut,26.1298,84.4825,India
Nazira,22.218,88.2757,India
Bhasaula Danapur,25.5509,85.0308,India
Gurmia,25.819,85.2295,India
Sagarpur,26.2306,86.0732,India
Bhadwar,25.5576,84.7559,India
Avanashipalaiyam,10.9696,77.4352,India
Paharpur,25.7225,86.6203,India
Mahadipur,24.8566,88.1248,India
Sakaddi,25.5771,84.7554,India
Iarpur,22.2998,88.2994,India
Sibkund,25.3041,86.399,India
Gaurdah,25.7097,86.557,India
Pachrukhi,26.1593,84.4087,India
Fatehpur Bala,25.8338,85.6928,India
Katridih,25.0829,85.6334,India
Jasauli Patti,26.4912,84.8818,India
Hazrat Shiura,25.5976,85.6119,India
Rampur,25.9256,84.7468,India
Kahla,26.3747,84.5433,India
Nalikkalpatti,11.6021,78.134,India
Saraunja,25.769,86.5273,India
Tekpanja,22.2101,88.3088,India
Lohna,26.2314,86.2095,India
Kandiyankovil,11.0147,77.4695,India
Madhuban,25.8838,86.8176,India
Gadaul,26.1287,86.2375,India
Amiawar,25.0405,84.3096,India
Chanp,26.1951,84.39,India
Chak Pahar,25.7986,85.6218,India
Hetanpur,25.5821,85.5495,India
Chak Habib,25.7238,85.8789,India
Bakhra,26.0333,85.1,India
Azizpur Chande,25.7932,85.5945,India
Chakla Waini,25.9081,85.6836,India
Nijgaon Paranpur,25.1559,87.9732,India
Sanwas,25.1795,85.7148,India
Kanyakulam,8.2012,77.4015,India
Pokhraira,26.0711,85.2034,India
Pattanam,10.9808,77.0542,India
Tokatippa,16.2836,81.5024,India
Charuanwan,25.1348,85.6812,India
Dispur,26.15,91.77,India
Daman,20.4169,72.834,India
Dharamshala,32.2186,76.3183,India
Bhararisain,30.0986,79.2658,India
Kadaiyanallur,9.0743,77.3419,India
Luckeesarai,25.1678,86.0944,India
Tellicherry,11.7489,75.507,India
Tinsukia,27.5,95.367,India
Dhar,22.5992,75.3028,India
Silvassa,20.27,73.02,India
Itarsi,22.62,77.75,India
Karwar,14.8136,74.1297,India
Khambhat,22.3,72.62,India
Kalluru,15.8162,78.0289,India
Ramnagar,29.4,79.12,India
Bodinayakkanur,10,77.0667,India
Villupuram,11.9401,79.4861,India
Virappanchathiram,11.3553,77.6678,India
Tandwa,26.55,82.65,India
Zerakpur,30.65,76.82,India
Harihar,14.5129,75.8072,India
Chakdaha,23.08,88.52,India
Amalner,21.05,75.05,India
Tiruchengodu,11.379,77.8949,India
Sivakasi,9.45,77.8,India
Paramagudi,9.5494,78.5891,India
Emmiganur,15.7333,77.4833,India
Nagina,29.443,78.433,India
Vaniyambadi,12.6825,78.6167,India
Tiruttani,13.18,79.63,India
Closepet,12.723,77.286,India
Allinagaram,10.0119,77.4786,India
Daltonganj,24.0333,84.0667,India
Yalamakuru,15.768,77.482,India
Dod Ballapur,13.292,77.543,India
Contai,21.78,87.75,India
Akot,21.1,77.06,India
Rayachoti,14.0583,78.7517,India
Kot Kapura,30.5833,74.9,India
Kavali,14.913,79.9929,India
Paloncha,17.6018,80.7051,India
Lachhmangarh Sikar,27.8225,75.0253,India
Phusro,23.77,85.99,India
Mancheral,18.8679,79.4639,India
Sankeshwar,16.27,74.48,India
Kairana,29.3953,77.2053,India
Kadiri,14.12,78.17,India
Saundatti,15.7833,75.1167,India
Nirmal,19.1,78.35,India
Rasipuram,11.47,78.17,India
Madgaon,15.2736,73.9581,India
Jamui,24.92,86.22,India
Ootacamund,11.41,76.7,India
Nirala,19.5,78.2,India
Sangrur,30.2506,75.8442,India
Jumri Tilaiya,24.4289,85.5355,India
Mettupalaiyam,11.2341,76.9067,India
Faridkot,30.67,74.76,India
Aruppukkottai,9.5139,78.1002,India
Palangotu Adwar,32.7888,76.0009,India
Anakapalle,17.6913,83.0039,India
Kumarapalaiyam,11.4416,77.6907,India
Hansi,29.1,75.97,India
Shahdol,23.28,81.35,India
Garulia,22.82,88.37,India
Nimbahera,24.62,74.68,India
Maratturai,11.1,79.65,India
Sarni,22.104,78.173,India
Seoni Malwa,22.4508,77.4681,India
Jaora,23.63,75.13,India
Basoda,23.8515,77.9365,India
Dharapuram,10.73,77.52,India
Dharmapuri,12.127,78.158,India
Krishnagiri,12.5317,78.2174,India
Pilkhua,28.712,77.6545,India
Mhow,22.55,75.76,India
Harda Khas,22.3441,77.0954,India
Dhoraji,21.7337,70.4499,India
Channapatna,12.6514,77.2067,India
Tiruppattur,12.5,78.6,India
Bhawanipatna,19.91,83.128,India
Sirsilla,18.38,78.83,India
Chingleput,12.6918,79.9766,India
Mansa,29.9906,75.3996,India
Saunda,23.66,85.35,India
Katoya,23.65,88.13,India
Ashoknagar,24.58,77.73,India
Kadi,23.3009,72.3322,India
Mannargudi,10.6653,79.4521,India
Bargarh,21.3333,83.6167,India
Kamareddipet,18.3205,78.337,India
Arni,12.6677,79.2853,India
Bolpur,23.67,87.72,India
Gumla,23.0444,84.5417,India
Peruvancha,17.36,80.42,India
Simdega,22.62,84.52,India
Manmad,20.251,74.439,India
Suramala,13.75,79.7,India
Kottagudem,17.55,80.63,India
Arsikere,13.3139,76.2369,India
Dobni Para,22.52,74.15,India
Tikamgarh,24.7472,78.85,India
Koch Bihar,26.3242,89.451,India
Arkonam,13.0778,79.6667,India
Kambam,9.7375,77.2823,India
Bodhan,18.67,77.9,India
Basavakalyan,17.8744,76.9497,India
Nipani,16.48,74.78,India
Fazilka,30.403,74.025,India
Keshod,21.3,70.25,India
Shajapur,23.4264,76.2778,India
Chintamani,13.4,78.066,India
Ranaghat,23.18,88.58,India
Surendranagar,22.7,71.6833,India
Tindivanam,12.2267,79.6504,India
Srivilliputtur,9.512,77.633,India
Gangammapeta,18.333,84.05,India
Tirumangalam,9.8216,77.9891,India
Mangalagiri,16.43,80.55,India
Ambajogai,18.73,76.38,India
Gudur,14.1473,79.8477,India
Dabra,25.8857,78.3322,India
Tura,25.52,90.22,India
Wandiwash,12.5,79.62,India
Tarn Taran,31.4519,74.9278,India
Haveri,14.7935,75.4045,India
Vriddhachalam,11.5,79.33,India
Kallakkurichchi,11.738,78.962,India
Samadiala,21.3422,71.3063,India
Gobindgarh,30.6709,76.3019,India
Pattukkottai,10.43,79.32,India
Sangareddi,17.6294,78.0917,India
Virudunagar,9.568,77.9624,India
Siruguppa,15.6,77,India
Nilanga,18.1161,76.7525,India
Warora,20.23,79.0008,India
Mandla,22.6,80.38,India
Rayadrug,14.6997,76.8524,India
Rayagada,19.17,83.42,India
Tenkasi,8.9564,77.3152,India
Bapatla,15.9044,80.4675,India
Markapur,15.73,79.28,India
Malaut,30.19,74.499,India
Ratangarh,28.0787,74.6219,India
Fatehabad,29.52,75.45,India
Sankaranayinar Kovil,9.16,77.55,India
Badvel,14.75,79.05,India
Valparai,10.3276,76.9553,India
Suratgarh,29.3177,73.8989,India
Dandeli,15.2667,74.6167,India
Satyamangalam,11.5167,77.25,India
Nihtaur,29.33,78.38,India
Quilandi,11.439,75.695,India
Nowrangapur,19.23,82.55,India
Kollegal,12.0628,76.9777,India
Paradip Garh,20.316,86.61,India
Palghar,19.69,72.76,India
Panna,24.72,80.2,India
Ilkal,15.9592,76.1135,India
Beypore,11.18,75.82,India
Nabha,30.37,76.15,India
Renukut,24.2,83.03,India
Bishnupur,23.0739,87.32,India
Rajsamand,25.07,73.88,India
Gopalganj,26.47,84.43,India
Urun-Islampur,17.05,74.267,India
Modasa,23.47,73.3,India
Talipparamba,12.0368,75.3601,India
Malkapur,20.885,76.2,India
Dhenkanal,20.67,85.6,India
Etawa,24.18,78.2,India
Ullal,12.8,74.85,India
Sausar,21.65,78.78,India
Sahaswan,28.068,78.751,India
Siddipet,18.1018,78.852,India
Koratla,18.8215,78.7119,India
Supaul,26.126,86.605,India
Kanhangad,12.3,75.09,India
Coonoor,11.345,76.795,India
Gohna,29.13,76.9,India
Arcot,12.9,79.3333,India
Pulivendla,14.4167,78.2333,India
Arambagh,22.88,87.78,India
Piduguralla,16.4793,79.8863,India
Puliyankudi,9.1725,77.3956,India
Sangamner,19.57,74.22,India
Gopichettipalaiyam,11.4549,77.4365,India
Sirsi,28.64,78.64,India
Dhuri,30.3685,75.8679,India
Jagraon,30.78,75.48,India
Sinnar,19.85,74,India
Alipur Duar,26.489,89.527,India
Rath,25.58,79.57,India
Vaijapur,19.92,74.73,India
Jaisalmer,26.9167,70.9167,India
Tandur,17.23,77.58,India
Idappadi,11.5835,77.8341,India
Palitana,21.52,71.83,India
Tadepalle,16.4833,80.6,India
Gadwal,16.23,77.8,India
Jatani,20.17,85.7,India
Kodad,16.9978,79.9653,India
Hiriyur,13.9446,76.6172,India
Dhuburi,26.02,90,India
Nanpara,27.87,81.5,India
Nawalgarh,27.85,75.27,India
Tohana,29.7,75.9,India
Samastipur,25.8629,85.7811,India
Sheikhpura,25.1403,85.8508,India
Armur,18.79,78.29,India
Chik Ballapur,13.43,77.72,India
Athni,16.73,75.07,India
Sherkot,29.35,78.58,India
Visnagar,23.7,72.55,India
Bhabhua,25.05,83.62,India
Ranipet,12.9247,79.3333,India
Washim,20.1,77.15,India
Chidambaram,11.407,79.6912,India
Sirsi,14.6195,74.8354,India
Laharpur,27.72,80.9,India
Narwana,29.6167,76.1117,India
Siddhapur,23.9167,72.3833,India
Nanjangud,12.12,76.68,India
Jhargram,22.45,86.98,India
Ramanathapuram,9.3639,78.8395,India
Diphu,25.83,93.43,India
Wanparti,16.3623,78.0622,India
Udamalpet,10.5855,77.2513,India
Khagaria,25.5022,86.4671,India
Dumraon,25.5526,84.1515,India
Chamrajnagar,11.9231,76.9395,India
Panruti,11.77,79.55,India
Velampalaiyam,11.1376,77.3106,India
Razampeta,14.1954,79.159,India
Ponnuru,16.0667,80.5667,India
Kathua,32.385,75.517,India
North Lakhimpur,27.2414,94.1056,India
Gunupur,19.08,83.82,India
Chandralapadu,16.715,80.2089,India
Vinukonda,16.05,79.75,India
Rapar,23.57,70.63,India
Gohadi,26.4328,78.442,India
Pachora,20.67,75.35,India
Shegaon,20.7944,76.6944,India
Sardhana,29.145,77.61,India
Narasapur,16.4361,81.7016,India
Dhone,15.396,77.872,India
Binnaguri,26.46,89.2,India
Tiruvalur,10.773,79.637,India
Rajgarh,28.64,75.38,India
Sonabedha,18.73,82.83,India
Zahirabad,17.6814,77.6074,India
Nuzvid,16.78,80.85,India
Sandila,27.08,80.52,India
Upleta,21.73,70.28,India
Wani,20.0556,78.9533,India
Panskura,22.42,87.7,India
Piparia,22.757,78.355,India
Una,20.82,71.03,India
Lohardaga,23.43,84.68,India
Rampur Hat,24.17,87.78,India
Sillod,20.3,75.65,India
Mulbagal,13.1635,78.3935,India
Hunsur,12.3036,76.2927,India
Lonavale,18.7481,73.4072,India
Samalkot,17.0531,82.1695,India
Kalna,23.22,88.37,India
Naugaon Sadat,28.9833,78.4167,India
Kothapet,19.3333,79.4833,India
Keonjhargarh,21.63,85.58,India
Unjha,23.8,72.4,India
Sira,13.745,76.909,India
Tiruvallur,13.1231,79.912,India
Macherla,16.48,79.43,India
Kandukur,15.2167,79.9042,India
Yanam,16.7333,82.2167,India
Bail-Hongal,15.8137,74.8589,India
Barwani,22.03,74.9,India
Sendhwa,21.6847,75.0953,India
Sattenapalle,16.3962,80.1497,India
Bobbili,18.5667,83.3667,India
Nasirabad,26.3,74.73,India
Gudalur,11.5014,76.4916,India
Vrindavan,27.58,77.7,India
Lunglei,22.88,92.73,India
Raxaul,26.9833,84.85,India
Gangarampur,25.4,88.52,India
Talegaon Dabhade,18.72,73.68,India
Kharar,30.74,76.65,India
Nedumangad,8.6033,77.0028,India
Kandi,23.9595,88.0402,India
Anjangaon,21.15,77.28,India
Diglipur,13.2667,93,India
Ajodhya,26.8036,82.2006,India
Kengri,12.9122,77.4827,India
Belampalli,19.0756,79.4881,India
Ropar,30.9664,76.5331,India
Periya Semur,11.37,77.6908,India
Pithoragarh,29.58,80.22,India
Viramgam,23.12,72.03,India
Madhupur,24.26,86.65,India
Atchampeta,15.5412,78.9503,India
Bhongir,17.51,78.89,India
Namakkal,11.2167,78.1667,India
Ghatal,22.67,87.72,India
Harpanahalli,14.7877,75.9886,India
Mangrol,21.12,70.12,India
Ottappalam,10.77,76.38,India
Challakere,14.312,76.651,India
Polur,12.5,79.13,India
Puttur,13.45,79.55,India
Chonthrhu,32.4865,75.9941,India
Islampur,26.27,88.2,India
Punganuru,13.3667,78.5833,India
Nandod,21.8706,73.5028,India
Khurai,24.0437,78.3301,India
Kasaragod,12.5,75,India
Sohna,28.25,77.07,India
Tiruvalla,9.3856,76.5756,India
Samana,30.15,76.19,India
Sagar,14.1667,75.0333,India
Rahuri,19.38,74.65,India
Manjeri,11.1197,76.131,India
Sidhi,24.42,81.88,India
Palmaner,13.2007,78.7468,India
Parvatipuram,18.78,83.425,India
Jalor,25.35,72.6167,India
Kaliyaganj,25.63,88.32,India
Vikarabad,17.33,77.9,India
Manglaur,29.8,77.87,India
Daudnagar,25.03,84.4,India
Mansala,15.9417,77.4281,India
Umred,20.85,79.33,India
Baduria,22.74,88.79,India
Sultanganj,25.246,86.738,India
Dholka,22.72,72.47,India
Goalpara,26.17,90.62,India
Patancheruvu,17.5333,78.2645,India
Ashta,23.0175,76.7221,India
Tuni,17.35,82.55,India
Jaggayyapeta,16.892,80.0976,India
Devakottai,9.9976,78.6862,India
Tilhar,27.98,79.73,India
Shahpur,16.7,76.83,India
Lakhminia,25.4126,86.3253,India
Puttur,12.7648,75.1842,India
Irinjalakuda,10.3514,76.2178,India
Mandi Dabwali,29.9477,74.7322,India
Venkatagiri,13.9667,79.5833,India
Jiaganj,24.23,88.27,India
Sihor,21.7,71.97,India
Jangaon,17.7227,79.1518,India
Koraput,18.812,82.7105,India
Fatwa,25.5096,85.305,India
Jiyyammavalasa,18.79,83.601,India
Sironj,24.1,77.7,India
Mandamari,18.9822,79.4811,India
Diu,20.715,70.9844,India
Bikramganj,25.2107,84.2551,India
Phaltan,17.98,74.43,India
Khurda,20.1833,85.6167,India
Burla,21.5098,83.8726,India
Tundla,27.2,78.28,India
Gadarwara,22.9235,78.7849,India
Bar Bigha,25.2186,85.7332,India
Khattan,33.37,75.52,India
Zangareddigudem,17.1229,81.2953,India
Kalpi,26.12,79.73,India
Peranampattu,12.9387,78.7028,India
Metpalli,18.8492,78.6261,India
Anaiyur,9.9615,78.1118,India
Forbesganj,26.3,87.265,India
Jaspur,29.2833,78.8167,India
Bowringpet,12.9912,78.178,India
Mandvi,22.8333,69.3556,India
Bhavani,11.4455,77.6821,India
Sidlaghatta,13.39,77.86,India
Kizhake Chalakudi,10.3,76.33,India
Marpalli,17.5389,77.7708,India
Rongat,12.4667,92.9333,India
Sibsagar,26.98,94.63,India
Laksar,29.749,78.024,India
Repalle,16.0172,80.8294,India
Chinnamanur,10.0412,77.1709,India
Kuchaiburi,22.27,86.17,India
Hilsa,25.32,85.28,India
Vyara,21.12,73.4,India
Padrauna,26.9,83.98,India
Pardwal,32.3286,76.1153,India
Naugachhia,25.4,87.1,India
Sujanpur,32.3127,75.6012,India
Peddapuram,17.08,82.13,India
Parasia,22.1913,78.759,India
Biaora,23.9163,76.9112,India
Chatra,24.2045,84.877,India
Bhadrachalam,17.6688,80.8936,India
Tammampatti,11.4381,78.4836,India
Sihora,23.4871,80.104,India
Sojat,25.92,73.67,India
Bhainsa,19.1,77.9667,India
Perambalur,11.23,78.88,India
Phalodi,27.131,72.364,India
Nohar,29.18,74.77,India
Kapadvanj,23.02,73.07,India
Majalgaon,19.15,76.2333,India
Prattipadu,16.1878,80.3392,India
Sulleru,18.5333,83.2167,India
Godda,24.827,87.2125,India
Kilvisharam,12.9143,79.2854,India
Bantval,12.8905,75.0349,India
Guntakal Junction,15.12,77.63,India
Jaggisettigudem,17.1167,81.3,India
Gooty,15.121,77.634,India
Jasdan,22.03,71.2,India
Giddarbaha,30.2,74.67,India
Jalandhar Cantonment,31.286,75.615,India
Nangal Township,31.385,76.375,India
Gumia,23.8106,85.8232,India
Homnabad,17.7707,77.1252,India
Bokaro,23.7871,85.9564,India
Mangapet,18.25,80.52,India
Vite,17.2711,74.5378,India
Hoskote,13.0721,77.7892,India
Hojai,26.0028,92.8528,India
Sadaseopet,17.6203,77.9539,India
Lilh,32.69,75.66,India
Bhatkal,13.9853,74.5553,India
Joshimath,30.555,79.565,India
Pallipalaiyam,11.3679,77.7435,India
Mattanur,11.931,75.572,India
Dumka,24.42,87.34,India
Vuyyuru,16.3667,80.85,India
Umarkhed,19.6,77.7,India
Vikramasingapuram,8.67,77.33,India
Manapparai,10.6075,78.4253,India
Punalur,9.017,76.926,India
Nandikotkur,15.867,78.267,India
Mela Gudalur,9.4405,77.1603,India
Bairagnia,26.7406,85.2733,India
Kampli,15.4063,76.6001,India
Selu,19.4551,76.4372,India
Padra,22.23,73.08,India
Garhwa,24.11,83.81,India
Obra,24.42,82.98,India
Nilambur,11.2769,76.2258,India
Aland,17.5642,76.5685,India
Thoubal,24.63,94.02,India
Anandpur,21.2141,86.1249,India
Manvi,15.9833,77.05,India
Todupulai,9.8969,76.7113,India
Bhalki,18.0435,77.206,India
Dhupgari,26.6,89.02,India
Nawashahr,31.1167,76.1333,India
Dharmaragar,24.3785,92.1783,India
Jangamguda,17.5092,78.5542,India
Jammalamadugu,14.85,78.38,India
Farrukhnagar,17.0778,78.2011,India
Nawai,26.3824,75.924,India
Piro,25.33,84.42,India
Karuvambram,11.0271,76.1062,India
Kumta,14.4264,74.4122,India
Warud,21.4167,78.4,India
Rajgarh,24.03,76.88,India
Rameswaram,9.288,79.313,India
Majurwa,26.1036,86.9193,India
Seohara,29.22,78.58,India
Arantangi,10.1686,78.992,India
Nayudupet,13.9,79.9,India
Sainthia,23.9451,87.6803,India
Siyana,28.6269,78.0607,India
Charkhi Dadri,28.59,76.27,India
Dowlaiswaram,16.9506,81.7819,India
Barnagar,23.0489,75.378,India
Angul,20.8381,85.0956,India
Sundargarh,22.12,84.03,India
Cheramkod,11.6,76.3167,India
Guledagudda,16.0502,75.79,India
Melur,10.0313,78.3381,India
Anekal,12.7105,77.6967,India
Nandigama,16.7833,80.3,India
Ellenabad,29.45,74.65,India
Nidadavole,16.92,81.67,India
Rajaldesar,28.03,74.47,India
Medak,18.046,78.263,India
Dalli Rajhara,20.58,81.08,India
Jora,26.3421,77.8092,India
Barwah,22.2539,76.0385,India
Porsa,26.67,78.37,India
Ananipalle,13.65,79.42,India
Sihora,23,80.12,India
